sent11,南,8
sent12,国,88
sent13,农,88
sent14,，,0
sent15,男,0
sent16,，,0
sent17,1,1
sent18,9,11
sent19,2,11
sent110,0,11
sent111,年,11
sent112,生,0
sent113,于,0
sent114,江,3
sent115,西,33
sent116,清,0
sent117,江,0
sent118,县,0
sent119,（,0
sent120,今,0
sent121,江,3
sent122,西,33
sent123,省,33
sent124,樟,33
sent125,树,33
sent126,市,33
sent127,）,0
sent128,。,0
sent21,南,8
sent22,国,88
sent23,农,88
sent24,作,0
sent25,为,0
sent26,新,0
sent27,中,5
sent28,国,55
sent29,电,2
sent210,化,22
sent211,教,22
sent212,育,22
sent213,的,0
sent214,奠,0
sent215,基,0
sent216,人,0
sent217,，,0
sent218,被,0
sent219,千,0
sent220,千,0
sent221,万,0
sent222,万,0
sent223,教,2
sent224,育,22
sent225,技,22
sent226,术,22
sent227,工,0
sent228,作,0
sent229,者,0
sent230,亲,0
sent231,切,0
sent232,的,0
sent233,称,0
sent234,为,0
sent235,南,0
sent236,先,0
sent237,生,0
sent238,。,0
sent31,南,0
sent32,先,0
sent33,生,0
sent34,是,0
sent35,中,5
sent36,国,55
sent37,电,9
sent38,化,99
sent39,教,99
sent310,育,99
sent311,理,99
sent312,论,99
sent313,与,0
sent314,实,0
sent315,践,0
sent316,的,0
sent317,教,8
sent318,育,88
sent319,家,88
sent320,，,0
sent321,其,0
sent322,电,2
sent323,化,22
sent324,教,22
sent325,育,22
sent326,“,9
sent327,七,99
sent328,论,99
sent329,”,99
sent330,奠,0
sent331,定,0
sent332,了,0
sent333,中,5
sent334,国,55
sent335,教,2
sent336,育,22
sent337,技,22
sent338,术,22
sent339,的,0
sent340,发,0
sent341,展,0
sent342,方,0
sent343,向,0
sent344,，,0
sent345,对,0
sent346,我,5
sent347,国,55
sent348,教,2
sent349,育,22
sent350,技,22
sent351,术,22
sent352,产,0
sent353,生,0
sent354,了,0
sent355,深,0
sent356,远,0
sent357,的,0
sent358,影,0
sent359,响,0
sent360,。,0
sent41,中,5
sent42,国,55
sent43,电,2
sent44,化,22
sent45,教,22
sent46,育,22
sent47,事,0
sent48,业,0
sent49,奠,0
sent410,基,0
sent411,人,0
sent412,、,0
sent413,全,0
sent414,国,0
sent415,教,0
sent416,育,0
sent417,科,0
sent418,学,0
sent419,研,0
sent420,究,0
sent421,终,0
sent422,身,0
sent423,成,0
sent424,就,0
sent425,奖,0
sent426,获,0
sent427,得,0
sent428,者,0
sent429,、,0
sent430,西,14
sent431,北,140
sent432,师,140
sent433,范,140
sent434,大,140
sent435,学,140
sent436,唯,0
sent437,一,0
sent438,终,0
sent439,身,0
sent440,教,0
sent441,授,0
sent442,、,0
sent443,《,19
sent444,电,190
sent445,化,190
sent446,教,190
sent447,育,190
sent448,研,190
sent449,究,190
sent450,》,190
sent451,杂,0
sent452,志,0
sent453,主,0
sent454,编,0
sent455,。,0
sent51,2,1
sent52,0,11
sent53,1,11
sent54,4,11
sent55,年,11
sent56,9,11
sent57,月,11
sent58,2,11
sent59,7,11
sent510,日,11
sent511,凌,0
sent512,晨,0
sent513,5,0
sent514,时,0
sent515,2,0
