sent11,大,8
sent12,学,88
sent13,生,88
sent14,学,17
sent15,习,170
sent16,投,170
sent17,入,170
sent18,水,170
sent19,平,170
sent110,是,0
sent111,衡,0
sent112,量,0
sent113,学,17
sent114,习,170
sent115,质,170
sent116,量,170
sent117,的,0
sent118,重,0
sent119,要,0
sent120,指,0
sent121,标,0
sent122,，,0
sent123,该,0
sent124,研,0
sent125,究,0
sent126,旨,0
sent127,在,0
sent128,研,0
sent129,究,0
sent130,混,17
sent131,合,170
sent132,式,170
sent133,教,170
sent134,学,170
sent135,中,0
sent136,通,0
sent137,过,0
sent138,采,0
sent139,用,0
sent140,教,8
sent141,师,88
sent142,支,0
sent143,持,0
sent144,策,0
sent145,略,0
sent146,对,0
sent147,大,8
sent148,学,88
sent149,生,88
sent150,学,17
sent151,业,170
sent152,投,170
sent153,入,170
sent154,水,170
sent155,平,170
sent156,的,0
sent157,改,0
sent158,善,0
sent159,情,0
sent160,况,0
sent161,。,0
sent21,基,0
sent22,于,0
sent23,混,17
sent24,合,170
sent25,式,170
sent26,教,170
sent27,学,170
sent28,特,0
sent29,点,0
sent210,，,0
sent211,从,0
sent212,教,17
sent213,学,170
sent214,法,170
sent215,，,0
sent216,交,0
sent217,互,0
sent218,活,0
sent219,动,0
sent220,和,0
sent221,在,18
sent222,线,180
sent223,学,180
sent224,习,180
sent225,教,8
sent226,师,88
sent227,支,0
sent228,持,0
sent229,三,0
sent230,个,0
sent231,方,0
sent232,面,0
sent233,进,0
sent234,行,0
sent235,混,17
sent236,合,170
sent237,式,170
sent238,教,170
sent239,学,170
sent240,的,0
sent241,教,18
sent242,学,180
sent243,设,180
sent244,计,180
sent245,；,0
sent246,结,0
sent247,合,0
sent248,混,17
sent249,合,170
sent250,式,170
sent251,教,170
sent252,学,170
sent253,的,0
sent254,特,0
sent255,征,0
sent256,给,0
sent257,定,0
sent258,教,8
sent259,师,88
sent260,教,17
sent261,学,170
sent262,行,170
sent263,为,170
sent264,中,0
sent265,的,0
sent266,支,0
sent267,持,0
sent268,行,0
sent269,为,0
sent270,。,0
sent31,采,0
sent32,用,0
sent33,学,12
sent34,业,120
sent35,投,120
sent36,入,120
sent37,量,120
sent38,表,120
sent39,和,0
sent310,学,12
sent311,习,120
sent312,动,120
sent313,机,120
sent314,量,120
sent315,表,120
sent316,对,0
sent317,7,0
sent318,7,0
sent319,名,0
sent320,大,8
sent321,学,88
sent322,生,88
sent323,做,0
sent324,前,17
sent325,测,170
sent326,和,0
sent327,教,8
sent328,师,88
sent329,支,0
sent330,持,0
sent331,行,0
sent332,为,0
sent333,干,0
sent334,预,0
sent335,后,0
sent336,的,0
sent337,后,17
sent338,测,170
sent339,，,0
sent340,采,0
sent341,用,0
sent342,主,16
sent343,成,160
sent344,分,160
sent345,分,160
sent346,析,160
sent347,法,160
sent348,对,0
sent349,前,17
sent350,测,170
sent351,学,0
sent352,业,0
sent353,投,0
sent354,入,0
sent355,三,0
sent356,个,0
sent357,维,0
sent358,度,0
sent359,指,0
sent360,标,0
sent361,做,0
sent362,归,0
sent363,类,0
sent364,分,0
sent365,析,0
sent366,，,0
sent367,进,0
sent368,一,0
sent369,步,0
sent370,分,0
sent371,析,0
sent372,不,0
sent373,同,0
sent374,维,0
