sent11,Ⅲ,0
sent12,．,0
sent13,①,0
sent14,普,13
sent15,通,130
sent16,心,130
sent17,理,130
sent18,学,130
sent19,—,0
sent110,高,14
sent111,等,140
sent112,学,140
sent113,校,140
sent114,—,0
sent115,教,13
sent116,材,130
sent117,Ⅳ,0
sent118,．,0
sent119,B,0
sent120,8,0
sent121,4,0
sent21,中,0
sent22,国,0
sent23,版,0
sent24,本,0
sent25,图,14
sent26,书,140
sent27,馆,140
sent28,C,0
sent29,I,0
sent210,P,0
sent211,数,0
sent212,据,0
sent213,核,0
sent214,字,0
sent215,（,0
sent216,2,0
sent217,0,0
sent218,0,0
sent219,7,0
sent220,）,0
sent221,第,0
sent222,0,0
sent223,1,0
sent224,2,0
sent225,7,0
sent226,8,0
sent227,3,0
sent228,号,0
sent31,*,0
sent32,*,0
sent33,*,0
sent41,营,0
sent42,销,0
sent43,中,0
sent44,心,0
sent45,电,0
sent46,话,0
sent47,0,0
sent48,1,0
sent49,0,0
sent410,-,0
sent411,5,0
sent412,8,0
sent413,8,0
sent414,0,0
sent415,2,0
sent416,1,0
sent417,8,0
sent418,1,0
sent419,5,0
sent420,8,0
sent421,8,0
sent422,0,0
sent423,5,0
sent424,5,0
sent425,3,0
sent426,2,0
sent51,北,14
sent52,师,140
sent53,大,140
sent54,出,140
sent55,版,140
sent56,社,140
sent57,高,14
sent58,等,140
sent59,教,140
sent510,育,140
sent511,分,140
sent512,社,140
sent513,网,0
sent514,h,0
sent515,t,0
sent516,t,0
sent517,p,0
sent518,:,0
sent519,/,0
sent520,/,0
sent521,g,0
sent522,a,0
sent523,o,0
sent524,j,0
sent525,i,0
sent526,a,0
sent527,o,0
sent528,.,0
sent61,b,0
sent62,n,0
sent63,u,0
sent64,p,0
sent65,.,0
sent71,c,0
sent72,o,0
sent73,m,0
sent74,.,0
sent81,电,0
sent82,子,0
sent83,信,0
sent84,箱,0
sent85,b,0
sent86,e,0
sent87,i,0
sent88,s,0
sent89,h,0
sent810,i,0
sent811,d,0
sent812,a,0
sent813,1,0
sent814,6,0
sent815,8,0
sent816,@,0
sent817,1,0
sent818,2,0
sent819,6,0
sent820,.,0
sent91,c,0
sent92,o,0
sent93,m,0
sent101,*,0
sent102,*,0
sent103,*,0
sent111,出,0
sent112,版,0
sent113,发,0
sent114,行,0
sent115,：,0
sent116,北,14
sent117,京,140
sent118,师,140
sent119,范,140
sent1110,大,140
sent1111,学,140
sent1112,出,140
sent1113,版,140
sent1114,社,140
sent1115,w,0
sent1116,w,0
sent1117,w,0
sent1118,.,0
sent121,b,0
sent122,n,0
sent123,u,0
sent124,p,0
sent125,.,0
sent131,c,0
sent132,o,0
sent133,m,0
sent134,.,0
sent141,北,3
sent142,京,33
sent143,新,33
sent144,街,33
sent145,口,33
sent146,外,33
sent147,大,33
sent148,街,33
sent149,1,33
sent1410,9,33
sent1411,号,33
sent151,邮,0
sent152,政,0
sent153,编,0
sent154,码,0
sent155,：,0
sent156,1,0
sent157,0,0
sent158,0,0
sent159,8,0
sent1510,7,0
sent1511,5,0
sent161,印,0
sent162,刷,0
sent163,：,0
sent164,北,14
sent165,京,140
sent166,京,140
sent167,师,140
sent168,印,140
sent169,务,140
sent1610,有,140
sent1611,限,140
sent1612,公,140
sent1613,司,140
sent171,装,0
sent172,订,0
sent173,：,0
sent174,三,14
sent175,河,140
sent176,万,140
sent177,利,140
sent178,装,140
sent179,订,140
sent1710,厂,140
sent181,经,0
sent182,销,0
sent183,：,0
sent184,全,14
sent185,国,140
sent186,新,140
sent187,华,140
sent188,书,140
sent189,店,140
sent191,开,0
sent192,本,0
sent193,：,0
sent194,1,0
sent195,7,0
sent196,0,0
sent197,m,0
sent198,m,0
sent199,×,0
sent1910,2,0
sent1911,3,0
sent1912,0,0
sent1913,m,0
sent1914,m,0
sent201,印,0
sent202,张,0
sent203,：,0
sent204,4,0
sent205,1,0
sent206,.,0
sent211,插,0
sent212,页,0
sent213,：,0
sent214,2,0
sent221,字,0
sent222,数,0
sent223,：,0
sent224,7,0
sent225,8,0
sent226,5,0
sent227,千,0
sent228,字,0
sent231,版,0
sent232,次,0
sent233,：,0
sent234,2,1
sent235,0,11
sent236,1,11
sent237,2,11
sent238,年,11
sent239,5,11
sent2310,月,11
sent2311,第,0
sent2312,4,0
sent2313,版,0
sent241,印,0
sent242,次,0
sent243,：,0
sent244,2,1
sent245,0,11
sent246,1,11
sent247,2,11
sent248,年,11
sent249,1,11
sent2410,0,11
sent2411,月,11
sent2412,第,0
sent2413,4,0
sent2414,次,0
sent2415,印,0
sent2416,刷,0
sent251,定,0
sent252,价,0
sent253,：,0
sent254,6,0
sent255,9,0
sent256,.,0
sent261,0,0
sent262,0,0
sent263,元,0
sent271,*,0
sent272,*,0
sent273,*,0
sent281,策,8
sent282,划,88
sent283,编,88
sent284,辑,88
sent285,：,0
sent286,张,8
sent287,丽,88
sent288,娟,88
sent291,责,8
sent292,任,88
sent293,编,88
sent294,辑,88
sent295,：,0
sent296,张,8
sent297,丽,88
sent298,娟,88
sent301,美,8
sent302,术,88
sent303,编,88
sent304,辑,88
sent305,：,0
sent306,毛,8
sent307,佳,88
sent311,装,0
sent312,帧,0
sent313,设,0
sent314,计,0
sent315,：,0
sent316,毛,8
sent317,佳,88
sent321,责,0
sent322,任,0
sent323,校,0
sent324,对,0
sent325,：,0
sent326,李,8
sent327,菡,88
sent331,责,0
sent332,任,0
sent333,印,0
sent334,制,0
sent335,：,0
sent336,孙,8
sent337,文,88
sent338,凯,88
sent341,版,0
sent342,权,0
sent343,所,0
sent344,有,0
sent345,侵,0
sent346,权,0
sent347,必,0
sent348,究,0
sent351,反,0
sent352,盗,0
sent353,版,0
sent354,、,0
sent355,侵,0
sent356,权,0
sent357,举,0
sent358,报,0
sent359,电,0
sent3510,话,0
sent3511,：,0
sent3512,0,0
sent3513,1,0
sent3514,0,0
sent3515,-,0
sent3516,5,0
sent3517,8,0
sent3518,8,0
sent3519,0,0
sent3520,0,0
sent3521,6,0
sent3522,9,0
sent3523,7,0
sent361,北,3
sent362,京,33
sent363,读,8
sent364,者,88
sent365,服,0
sent366,务,0
sent367,部,0
sent368,电,0
sent369,话,0
sent3610,：,0
sent3611,0,0
sent3612,1,0
sent3613,0,0
sent3614,-,0
sent3615,5,0
sent3616,8,0
sent3617,8,0
sent3618,0,0
sent3619,8,0
sent3620,1,0
sent3621,0,0
sent3622,4,0
sent371,外,0
sent372,埠,0
sent373,邮,0
sent374,购,0
sent375,电,0
sent376,话,0
sent377,：,0
sent378,0,0
sent379,1,0
sent3710,0,0
sent3711,-,0
sent3712,5,0
sent3713,8,0
sent3714,8,0
sent3715,0,0
sent3716,8,0
sent3717,0,0
sent3718,8,0
sent3719,3,0
sent381,本,0
sent382,书,0
sent383,如,0
sent384,有,0
sent385,印,0
sent386,装,0
sent387,质,0
sent388,量,0
sent389,问,0
sent3810,题,0
sent3811,，,0
sent3812,请,0
sent3813,与,0
sent3814,印,0
sent3815,制,0
sent3816,管,0
sent3817,理,0
sent3818,部,0
sent3819,联,0
sent3820,系,0
sent3821,调,0
sent3822,换,0
sent3823,。,0
sent391,印,0
sent392,制,0
sent393,管,0
sent394,理,0
sent395,部,0
sent396,电,0
sent397,话,0
sent398,：,0
sent399,0,0
sent3910,1,0
sent3911,0,0
sent3912,-,0
sent3913,5,0
sent3914,8,0
sent3915,8,0
sent3916,0,0
sent3917,0,0
sent3918,8,0
sent3919,2,0
sent3920,5,0
sent401,前,0
sent402,言,0
sent411,《,13
sent412,普,130
sent413,通,130
sent414,心,130
sent415,理,130
sent416,学,130
sent417,》,130
sent418,教,0
sent419,材,0
sent4110,于,0
sent4111,1,1
sent4112,9,11
sent4113,8,11
sent4114,8,11
sent4115,年,11
sent4116,首,0
sent4117,次,0
sent4118,出,0
sent4119,版,0
sent4120,，,0
sent4121,2,1
sent4122,0,11
sent4123,0,11
sent4124,1,11
sent4125,年,11
sent4126,（,0
sent4127,第,0
sent4128,2,0
sent4129,版,0
sent4130,）,0
sent4131,和,0
sent4132,2,1
sent4133,0,11
sent4134,0,11
sent4135,4,11
sent4136,年,11
sent4137,（,0
sent4138,第,0
sent4139,3,0
sent4140,版,0
sent4141,）,0
sent4142,先,0
sent4143,后,0
sent4144,两,0
sent4145,次,0
sent4146,修,0
sent4147,订,0
sent4148,，,0
sent4149,发,0
sent4150,行,0
sent4151,情,0
sent4152,况,0
sent4153,很,0
sent4154,好,0
sent4155,。,0
sent421,2,1
sent422,0,11
sent423,0,11
sent424,8,11
sent425,年,11
sent426,我,0
sent427,们,0
sent428,决,0
sent429,定,0
sent4210,对,0
sent4211,该,0
sent4212,教,0
sent4213,材,0
sent4214,进,0
sent4215,行,0
sent4216,一,0
sent4217,次,0
sent4218,新,0
sent4219,的,0
sent4220,修,0
sent4221,订,0
sent4222,，,0
sent4223,经,0
sent4224,过,0
sent4225,几,0
sent4226,位,0
sent4227,作,0
sent4228,者,0
sent4229,几,0
sent4230,年,0
sent4231,来,0
sent4232,的,0
sent4233,共,0
sent4234,同,0
sent4235,努,0
sent4236,力,0
sent4237,，,0
sent4238,《,13
sent4239,普,130
sent4240,通,130
sent4241,心,130
sent4242,理,130
sent4243,学,130
sent4244,》,130
sent4245,（,0
sent4246,第,0
sent4247,4,0
sent4248,版,0
sent4249,）,0
sent4250,终,0
sent4251,于,0
sent4252,和,0
sent4253,大,0
sent4254,家,0
sent4255,见,0
sent4256,面,0
sent4257,了,0
sent4258,。,0
sent431,纵,0
sent432,观,0
sent433,国,0
sent434,外,0
sent435,一,0
sent436,些,0
sent437,著,0
sent438,名,0
sent439,的,0
sent4310,心,13
sent4311,理,130
sent4312,学,130
sent4313,教,130
sent4314,材,130
sent4315,，,0
sent4316,每,0
sent4317,一,0
sent4318,部,0
sent4319,好,0
sent4320,教,0
sent4321,材,0
sent4322,都,0
sent4323,经,0
sent4324,过,0
sent4325,了,0
sent4326,多,0
sent4327,次,0
sent4328,反,0
sent4329,复,0
sent4330,的,0
sent4331,修,0
sent4332,订,0
sent4333,。,0
sent441,格,8
sent442,里,88
sent443,格,88
sent444,（,0
sent445,R,0
sent446,i,0
sent447,c,0
sent448,h,0
sent449,a,0
sent4410,r,0
sent4411,d,0
sent4412,J,0
sent4413,.,0
sent451,G,0
sent452,e,0
sent453,r,0
sent454,r,0
sent455,i,0
sent456,g,0
sent457,）,0
sent458,和,0
sent459,津,8
sent4510,巴,88
sent4511,多,88
sent4512,（,0
sent4513,P,0
sent4514,h,0
sent4515,i,0
sent4516,l,0
sent4517,i,0
sent4518,p,0
sent4519,G,0
sent4520,.,0
sent461,Z,0
sent462,i,0
sent463,m,0
sent464,b,0
sent465,a,0
sent466,r,0
sent467,d,0
sent468,o,0
sent469,）,0
sent4610,主,0
sent4611,编,0
sent4612,的,0
sent4613,《,13
sent4614,心,130
sent4615,理,130
sent4616,学,130
sent4617,与,130
sent4618,生,130
sent4619,活,130
sent4620,》,130
sent4621,，,0
sent4622,被,0
sent4623,誉,0
sent4624,为,0
sent4625,基,13
sent4626,础,130
sent4627,心,130
sent4628,理,130
sent4629,学,130
sent4630,教,130
sent4631,材,130
sent4632,的,0
sent4633,第,0
sent4634,一,0
sent4635,品,0
sent4636,牌,0
sent4637,书,0
sent4638,，,0
sent4639,它,0
sent4640,前,0
sent4641,后,0
sent4642,修,0
sent4643,订,0
sent4644,了,0
sent4645,1,0
sent4646,6,0
