sent11,在,0
sent12,孟,8
sent13,子,88
sent14,看,0
sent15,来,0
sent16,，,0
sent17,“,0
sent18,人,0
sent19,伦,0
sent110,”,0
sent111,就,0
sent112,是,0
sent113,为,0
sent114,人,0
sent115,之,0
sent116,道,0
sent117,，,0
sent118,主,0
sent119,要,0
sent120,包,0
sent121,含,0
sent122,着,0
sent123,五,0
sent124,种,0
sent125,伦,0
sent126,理,0
sent127,关,0
sent128,系,0
sent129,，,0
sent130,即,0
sent131,父,0
sent132,子,0
sent133,有,0
sent134,亲,0
sent135,、,0
sent136,君,0
sent137,臣,0
sent138,有,0
sent139,义,0
sent140,、,0
sent141,夫,0
sent142,妇,0
sent143,有,0
sent144,别,0
sent145,、,0
sent146,长,0
sent147,幼,0
sent148,有,0
sent149,序,0
sent150,、,0
sent151,朋,0
sent152,友,0
sent153,有,0
sent154,信,0
sent155,1,0
sent156,8,0
sent157,9,0
sent158,，,0
sent159,亦,0
sent160,称,0
sent161,“,0
sent162,五,17
sent163,伦,170
sent164,”,0
sent165,。,0
sent21,孟,8
sent22,子,88
sent23,认,0
sent24,为,0
sent25,“,0
sent26,孝,0
sent27,”,0
sent28,是,0
sent29,一,0
sent210,切,0
sent211,伦,0
sent212,理,0
sent213,道,0
sent214,德,0
sent215,的,0
sent216,基,0
sent217,础,0
sent218,，,0
sent219,只,0
sent220,有,0
sent221,在,0
sent222,“,0
sent223,孝,0
sent224,悌,0
sent225,”,0
sent226,的,0
sent227,基,0
sent228,础,0
sent229,上,0
sent230,才,0
sent231,能,0
sent232,形,0
sent233,成,0
sent234,人,0
sent235,更,0
sent236,高,0
sent237,尚,0
sent238,的,0
sent239,品,0
sent240,质,0
sent241,，,0
sent242,再,0
sent243,经,0
sent244,过,0
sent245,进,0
sent246,一,0
sent247,步,0
sent248,的,0
sent249,修,0
sent250,炼,0
sent251,，,0
sent252,便,0
sent253,能,0
sent254,养,0
sent255,成,0
sent256,顶,0
sent257,天,0
sent258,立,0
sent259,地,0
sent260,的,0
sent261,“,0
sent262,大,0
sent263,丈,0
sent264,夫,0
sent265,”,0
sent266,，,0
sent267,即,0
sent268,“,0
sent269,居,0
sent270,天,0
sent271,下,0
sent272,之,0
sent273,广,0
sent274,居,0
sent275,，,0
sent276,立,0
sent277,天,0
sent278,下,0
sent279,之,0
sent280,正,0
sent281,位,0
sent282,，,0
sent283,行,0
sent284,天,0
sent285,下,0
sent286,之,0
sent287,大,0
sent288,道,0
sent289,；,0
sent290,得,0
sent291,志,0
sent292,，,0
sent293,与,0
sent294,民,0
sent295,由,0
sent296,之,0
sent297,；,0
sent298,不,0
sent299,得,0
sent2100,志,0
sent2101,，,0
sent2102,独,0
sent2103,行,0
sent2104,其,0
sent2105,道,0
sent2106,。,0
sent31,富,0
sent32,贵,0
sent33,不,0
sent34,能,0
sent35,淫,0
sent36,，,0
sent37,贫,0
sent38,贱,0
sent39,不,0
sent310,能,0
sent311,移,0
sent312,，,0
sent313,威,0
sent314,武,0
sent315,不,0
sent316,能,0
sent317,屈,0
sent318,，,0
sent319,此,0
sent320,之,0
sent321,谓,0
sent322,大,0
sent323,丈,0
sent324,夫,0
sent325,。,0
sent41,”,0
sent42,1,0
sent43,9,0
sent44,0,0
sent51,我,5
sent52,国,55
sent53,古,0
sent54,代,0
sent55,这,0
sent56,种,0
sent57,内,0
sent58,则,0
sent59,“,0
sent510,修,0
sent511,身,0
sent512,”,0
sent513,，,0
sent514,外,0
sent515,则,0
sent516,“,0
sent517,治,0
sent518,国,0
sent519,”,0
sent520,的,0
sent521,教,18
sent522,育,180
sent523,目,180
sent524,的,180
sent525,价,17
sent526,值,170
sent527,取,170
sent528,向,170
sent529,，,0
sent530,在,0
sent531,儒,0
sent532,家,0
sent533,经,0
sent534,典,0
sent535,《,13
sent536,大,130
sent537,学,130
sent538,》,130
sent539,中,0
sent540,表,0
sent541,述,0
sent542,得,0
sent543,非,0
sent544,常,0
sent545,清,0
sent546,楚,0
sent547,。,0
sent61,《,13
sent62,大,130
sent63,学,130
sent64,》,130
sent65,开,0
sent66,篇,0
sent67,即,0
sent68,言,0
sent69,：,0
sent610,“,0
sent611,大,0
sent612,学,0
sent613,之,0
sent614,道,0
sent615,，,0
sent616,在,0
sent617,明,0
sent618,明,0
sent619,德,0
sent620,，,0
sent621,在,0
sent622,亲,0
sent623,民,0
sent624,，,0
sent625,在,0
sent626,止,0
sent627,于,0
sent628,至,0
sent629,善,0
sent630,。,0
sent71,”,0
sent72,如,0
sent73,何,0
sent74,才,0
sent75,能,0
sent76,达,0
sent77,到,0
sent78,至,0
sent79,善,0
sent710,？,0
sent81,《,13
sent82,大,130
sent83,学,130
sent84,》,130
sent85,接,0
sent86,着,0
sent87,指,0
sent88,出,0
sent89,，,0
sent810,格,0
sent811,物,0
sent812,、,0
sent813,致,0
sent814,知,0
sent815,、,0
sent816,诚,0
sent817,意,0
sent818,、,0
sent819,正,0
sent820,心,0
sent821,、,0
sent822,修,0
sent823,身,0
sent824,、,0
sent825,齐,0
sent826,家,0
sent827,、,0
sent828,治,0
sent829,国,0
sent830,而,0
sent831,平,0
sent832,天,0
sent833,下,0
sent834,，,0
sent835,经,0
sent836,过,0
sent837,这,0
sent838,样,0
sent839,的,0
sent840,修,0
sent841,炼,0
sent842,，,0
sent843,一,0
sent844,个,0
sent845,人,0
sent846,才,0
sent847,能,0
sent848,养,0
sent849,成,0
sent850,儒,0
sent851,家,0
sent852,所,0
sent853,期,0
sent854,望,0
sent855,的,0
sent856,“,0
sent857,内,0
sent858,圣,0
sent859,外,0
sent860,王,0
sent861,”,0
sent862,的,0
sent863,理,0
sent864,想,0
sent865,人,0
sent866,格,0
sent867,。,0
sent91,由,0
sent92,以,0
sent93,上,0
sent94,可,0
sent95,见,0
sent96,，,0
sent97,我,5
sent98,国,55
sent99,古,0
sent910,代,0
sent911,教,0
sent912,育,0
sent913,目,0
sent914,的,0
sent915,价,0
sent916,值,0
sent917,取,0
sent918,向,0
sent919,在,0
sent920,不,0
sent921,同,0
sent922,的,0
sent923,历,0
sent924,史,0
sent925,时,0
sent926,期,0
sent927,虽,0
sent928,然,0
sent929,有,0
sent930,不,0
sent931,同,0
sent932,的,0
sent933,表,0
sent934,述,0
sent935,，,0
sent936,但,0
sent937,其,0
sent938,基,0
sent939,本,0
sent940,精,0
sent941,神,0
sent942,是,0
sent943,一,0
sent944,致,0
