sent11,因,0
sent12,此,0
sent13,，,0
sent14,可,0
sent15,以,0
sent16,基,0
sent17,于,0
sent18,人,18
sent19,工,180
sent110,智,180
sent111,能,180
sent112,教,12
sent113,育,120
sent114,机,120
sent115,器,120
sent116,人,120
sent117,的,0
sent118,应,0
sent119,用,0
sent120,场,0
sent121,景,0
sent122,，,0
sent123,分,0
sent124,析,0
sent125,人,12
sent126,工,120
sent127,智,120
sent128,能,120
sent129,关,120
sent130,键,120
sent131,技,120
sent132,术,120
sent133,对,0
sent134,人,18
sent135,工,180
sent136,智,180
sent137,能,180
sent138,教,180
sent139,育,180
sent140,机,12
sent141,器,120
sent142,人,120
sent143,的,0
sent144,支,0
sent145,持,0
sent146,，,0
sent147,在,0
sent148,云,12
sent149,计,120
sent150,算,120
sent151,平,120
sent152,台,120
sent153,基,0
sent154,础,0
sent155,和,0
sent156,边,12
sent157,缘,120
sent158,计,120
sent159,算,120
sent160,环,0
sent161,境,0
sent162,框,0
sent163,架,0
sent164,下,0
sent165,构,0
sent166,建,0
sent167,人,12
sent168,工,120
sent169,智,120
sent170,能,120
sent171,机,120
sent172,器,120
sent173,人,120
sent174,支,0
sent175,持,0
sent176,的,0
sent177,新,0
sent178,型,0
sent179,“,0
sent180,双,17
sent181,师,170
sent182,课,170
sent183,堂,170
sent184,”,0
sent185,环,0
sent186,境,0
sent187,，,0
sent188,进,0
sent189,一,0
sent190,步,0
sent191,给,0
sent192,出,0
sent193,人,12
sent194,工,120
sent195,智,120
sent196,能,120
sent197,教,120
sent198,育,120
sent199,机,120
sent1100,器,120
sent1101,人,120
sent1102,支,0
sent1103,持,0
sent1104,的,0
sent1105,新,0
sent1106,型,0
sent1107,“,0
sent1108,双,17
sent1109,师,170
sent1110,课,170
sent1111,堂,170
sent1112,”,0
sent1113,学,17
sent1114,习,170
sent1115,过,170
sent1116,程,170
sent1117,和,0
sent1118,应,0
sent1119,用,0
sent1120,，,0
sent1121,并,0
sent1122,基,0
sent1123,于,0
sent1124,该,0
sent1125,课,0
sent1126,堂,0
sent1127,环,0
sent1128,境,0
sent1129,下,0
sent1130,人,12
sent1131,工,120
sent1132,智,120
sent1133,能,120
sent1134,教,120
sent1135,育,120
sent1136,机,120
sent1137,器,120
sent1138,人,120
sent1139,教,0
sent1140,学,0
sent1141,应,0
sent1142,用,0
sent1143,实,0
sent1144,施,0
sent1145,的,0
sent1146,相,0
sent1147,关,0
sent1148,案,0
sent1149,例,0
sent1150,，,0
sent1151,探,0
sent1152,讨,0
sent1153,课,17
sent1154,堂,170
sent1155,应,170
sent1156,用,170
sent1157,效,170
sent1158,果,170
sent1159,及,0
sent1160,其,0
sent1161,相,0
sent1162,关,0
sent1163,措,0
sent1164,施,0
sent1165,.,0
sent21,人,12
sent22,工,120
sent23,智,120
sent24,能,120
sent25,教,120
sent26,育,120
sent27,机,120
sent28,器,120
sent29,人,120
sent210,是,0
sent211,人,12
sent212,工,120
sent213,智,120
sent214,能,120
sent215,技,120
sent216,术,120
sent217,集,0
sent218,成,0
sent219,化,0
sent220,、,0
sent221,具,0
sent222,象,0
sent223,化,0
sent224,的,0
sent225,课,0
sent226,堂,0
sent227,体,0
sent228,现,0
sent229,，,0
sent230,可,0
sent231,以,0
sent232,作,0
sent233,为,0
sent234,课,0
sent235,堂,0
sent236,中,0
sent237,的,0
sent238,另,0
sent239,一,0
sent240,名,0
sent241,“,0
sent242,教,0
sent243,师,0
sent244,”,0
sent245,角,0
sent246,色,0
sent247,，,0
sent248,形,0
sent249,成,0
sent250,一,0
sent251,种,0
sent252,新,0
sent253,的,0
sent254,人,0
sent255,机,0
sent256,协,0
sent257,同,0
sent258,的,0
sent259,“,0
sent260,双,17
sent261,师,170
sent262,课,170
sent263,堂,170
sent264,”,0
sent265,教,17
sent266,学,170
sent267,形,170
sent268,态,170
sent269,.,0
sent31,在,0
sent32,未,0
sent33,来,0
sent34,教,0
sent35,育,0
sent36,当,0
sent37,中,0
sent38,，,0
sent39,教,8
sent310,师,88
sent311,需,0
sent312,要,0
sent313,熟,0
sent314,悉,0
sent315,“,0
sent316,人,17
sent317,机,170
sent318,协,170
sent319,同,170
sent320,”,0
sent321,智,17
sent322,慧,170
sent323,教,170
sent324,学,170
sent325,环,170
sent326,境,170
sent327,，,0
sent328,开,0
sent329,展,0
sent330,注,0
sent331,重,0
sent332,“,0
sent333,育,0
sent334,人,0
sent335,”,0
sent336,的,0
sent337,教,0
sent338,学,0
sent339,活,0
sent340,动,0
sent341,，,0
sent342,同,0
sent343,时,0
sent344,培,0
sent345,养,0
sent346,学,8
sent347,生,88
sent348,“,0
sent349,人,0
sent350,机,0
sent351,协,0
sent352,同,0
sent353,”,0
sent354,的,0
sent355,意,0
sent356,识,0
sent357,和,0
sent358,能,0
sent359,力,0
sent360,，,0
sent361,为,0
sent362,人,0
sent363,工,0
sent364,智,0
sent365,能,0
sent366,时,0
sent367,代,0
sent368,社,0
sent369,会,0
sent370,的,0
sent371,人,0
sent372,才,0
sent373,需,0
sent374,求,0
sent375,打,0
sent376,下,0
sent377,良,0
sent378,好,0
sent379,基,0
sent380,础,0
sent381,.,0
sent41,刘,8
sent42,智,88
sent43,，,0
sent44,方,8
sent45,常,88
sent46,丽,88
sent47,，,0
sent48,刘,8
sent49,三,88
sent410,女,88
sent411,牙,88
sent412,，,0
sent413,孙,8
sent414,建,88
sent415,文,88
sent416,于,0
sent417,2,1
sent418,0,11
sent419,1,11
sent420,9,11
sent421,年,11
sent422,0,11
sent423,3,11
sent424,月,11
sent425,2,11
sent426,1,11
sent427,日,11
sent428,发,0
sent429,表,0
sent430,了,0
sent431,：,0
sent432,物,0
sent433,理,0
sent434,学,0
sent435,习,0
sent436,空,0
sent437,间,0
sent438,中,0
sent439,学,8
sent440,习,88
sent441,者,88
sent442,情,0
sent443,绪,0
sent444,感,0
sent445,知,0
sent446,研,0
sent447,究,0
sent448,综,0
sent449,述,0
sent450,.,0
sent51,在,0
sent52,“,0
sent53,人,0
sent54,—,0
sent55,技,0
sent56,”,0
sent57,协,0
sent58,同,0
sent59,进,0
sent510,化,0
sent511,的,0
sent512,教,0
sent513,育,0
sent514,发,0
sent515,展,0
sent516,态,0
sent517,势,0
sent518,下,0
sent519,，,0
sent520,学,8
sent521,习,88
sent522,者,88
sent523,的,0
sent524,学,17
sent525,习,170
sent526,方,170
sent527,式,170
sent528,和,0
sent529,交,0
sent530,互,0
sent531,环,0
sent532,境,0
sent533,正,0
sent534,面,0
sent535,临,0
sent536,深,0
sent537,刻,0
sent538,变,0
sent539,革,0
sent540,，,0
sent541,物,0
sent542,理,0
sent543,空,0
sent544,间,0
sent545,内,0
sent546,的,0
sent547,学,0
sent548,习,0
sent549,支,0
sent550,持,0
sent551,服,0
sent552,务,0
sent553,亟,0
sent554,待,0
sent555,重,0
sent556,塑,0
sent557,.,0
sent61,近,0
sent62,年,0
sent63,来,0
sent64,，,0
sent65,研,0
sent66,究,0
sent67,者,0
sent68,们,0
sent69,致,0
sent610,力,0
sent611,于,0
sent612,采,0
sent613,用,0
sent614,传,0
sent615,感,0
sent616,器,0
sent617,获,0
sent618,取,0
sent619,学,8
sent620,习,88
sent621,者,88
sent622,的,0
sent623,生,0
sent624,理,0
sent625,行,0
sent626,为,0
sent627,数,0
sent628,据,0
sent629,，,0
sent630,结,0
sent631,合,0
