sent11,国,0
sent12,有,0
sent13,各,0
sent14,级,0
sent15,各,0
sent16,类,0
sent17,学,14
sent18,校,140
sent19,5,0
sent110,1,0
sent111,.,0
sent112,8,0
sent113,8,0
sent114,万,0
sent115,所,0
sent116,、,0
sent117,专,0
sent118,任,0
sent119,教,8
sent120,师,88
sent121,1,0
sent122,6,0
sent123,7,0
sent124,2,0
sent125,.,0
sent126,8,0
sent127,5,0
sent128,万,0
sent129,人,0
sent130,、,0
sent131,在,0
sent132,校,0
sent133,生,0
sent134,2,0
sent135,.,0
sent136,7,0
sent137,6,0
sent138,亿,0
sent139,人,0
sent140,，,0
sent141,教,0
sent142,育,0
sent143,系,0
sent144,统,0
sent145,在,0
sent146,疫,0
sent147,情,0
sent148,防,0
sent149,控,0
sent150,期,0
sent151,间,0
sent152,面,0
sent153,向,0
sent154,全,0
sent155,国,0
sent156,亿,0
sent157,万,0
sent158,学,8
sent159,生,88
sent160,开,0
sent161,展,0
sent162,大,0
sent163,规,0
sent164,模,0
sent165,在,18
sent166,线,180
sent167,教,180
sent168,育,180
sent169,是,0
sent170,历,0
sent171,史,0
sent172,上,0
sent173,从,0
sent174,未,0
sent175,有,0
sent176,过,0
sent177,的,0
sent178,创,0
sent179,举,0
sent180,，,0
sent181,在,0
sent182,全,0
sent183,球,0
sent184,也,0
sent185,属,0
sent186,首,0
sent187,次,0
sent188,。,0
sent21,我,0
sent22,们,0
sent23,可,0
sent24,能,0
sent25,正,0
sent26,在,0
sent27,经,0
sent28,历,0
sent29,一,0
sent210,个,0
sent211,全,0
sent212,球,0
sent213,最,0
sent214,大,0
sent215,的,0
sent216,信,17
sent217,息,170
sent218,化,170
sent219,基,0
sent220,础,0
sent221,设,0
sent222,施,0
sent223,升,0
sent224,级,0
sent225,改,0
sent226,造,0
sent227,工,0
sent228,程,0
sent229,和,0
sent230,一,0
sent231,个,0
sent232,师,0
sent233,生,0
sent234,信,17
sent235,息,170
sent236,素,170
sent237,养,170
sent238,提,0
sent239,升,0
sent240,培,0
sent241,训,0
sent242,工,0
sent243,程,0
sent244,，,0
sent245,一,0
sent246,次,0
sent247,全,0
sent248,球,0
sent249,最,0
sent250,大,0
sent251,的,0
sent252,信,17
sent253,息,170
sent254,化,170
sent255,教,0
sent256,学,0
sent257,社,0
sent258,会,0
sent259,实,0
sent260,验,0
sent261,和,0
sent262,一,0
sent263,次,0
sent264,开,18
sent265,放,180
sent266,教,180
sent267,育,180
sent268,资,180
sent269,源,180
sent270,运,0
sent271,动,0
sent272,。,0
sent31,面,0
sent32,对,0
sent33,新,0
sent34,型,0
sent35,冠,0
sent36,状,0
sent37,病,0
sent38,毒,0
sent39,疫,0
sent310,情,0
sent311,防,0
sent312,控,0
sent313,期,0
sent314,间,0
sent315,各,0
sent316,级,0
sent317,各,0
sent318,类,0
sent319,学,14
sent320,校,140
sent321,在,0
sent322,线,0
sent323,教,0
sent324,学,0
sent325,开,0
sent326,展,0
sent327,中,0
sent328,遇,0
sent329,到,0
sent330,的,0
sent331,各,0
sent332,种,0
sent333,难,0
sent334,题,0
sent335,，,0
sent336,基,0
sent337,于,0
sent338,网,0
sent339,络,0
sent340,研,0
sent341,讨,0
sent342,会,0
sent343,的,0
sent344,专,0
sent345,家,0
sent346,观,0
sent347,点,0
sent348,和,0
sent349,校,0
sent350,长,0
sent351,、,0
sent352,教,8
sent353,师,88
sent354,和,0
sent355,局,8
sent356,长,88
sent357,对,0
sent358,一,0
sent359,线,0
sent360,在,0
sent361,线,0
sent362,教,0
sent363,育,0
sent364,实,0
sent365,施,0
sent366,情,0
sent367,况,0
sent368,、,0
sent369,困,0
sent370,难,0
sent371,、,0
sent372,经,0
sent373,验,0
sent374,和,0
sent375,建,0
sent376,议,0
sent377,的,0
sent378,分,0
sent379,析,0
sent380,，,0
sent381,本,0
sent382,文,0
sent383,从,0
sent384,超,0
sent385,大,0
sent386,规,0
sent387,模,0
sent388,互,0
sent389,联,0
sent390,网,0
sent391,教,0
sent392,育,0
sent393,组,0
sent394,织,0
sent395,的,0
sent396,视,0
sent397,角,0
sent398,出,0
sent399,发,0
sent3100,，,0
sent3101,围,0
sent3102,绕,0
sent3103,流,0
sent3104,畅,0
sent3105,的,0
sent3106,通,0
sent3107,信,0
sent3108,平,0
sent3109,台,0
sent3110,、,0
sent3111,适,0
sent3112,切,0
sent3113,的,0
sent3114,数,0
sent3115,字,0
sent3116,资,0
sent3117,源,0
sent3118,、,0
sent3119,便,0
sent3120,利,0
sent3121,的,0
sent3122,学,12
sent3123,习,120
sent3124,工,120
sent3125,具,120
sent3126,、,0
sent3127,多,0
sent3128,样,0
sent3129,的,0
sent3130,学,17
sent3131,习,170
sent3132,方,170
sent3133,式,170
sent3134,、,0
sent3135,灵,0
sent3136,活,0
sent3137,的,0
sent3138,教,0
sent3139,学,0
sent3140,组,0
sent3141,织,0
sent3142,、,0
sent3143,有,0
sent3144,效,0
sent3145,的,0
sent3146,支,0
sent3147,持,0
sent3148,服,0
sent3149,务,0
sent3150,、,0
sent3151,密,0
sent3152,切,0
sent3153,的,0
sent3154,政,0
sent3155,企,0
sent3156,校,0
sent3157,协,0
sent3158,同,0
sent3159,七,0
sent3160,个,0
sent3161,要,0
sent3162,素,0
sent3163,，,0
sent3164,论,0
sent3165,述,0
sent3166,了,0
sent3167,在,0
sent3168,线,0
sent3169,教,0
sent3170,育,0
sent3171,如,0
sent3172,何,0
sent3173,有,0
sent3174,效,0
sent3175,支,0
sent3176,撑,0
sent3177,“,0
sent3178,停,0
sent3179,课,0
sent3180,不,0
sent3181,停,0
sent3182,学,0
sent3183,”,0
sent3184,，,0
sent3185,以,0
sent3186,期,0
sent3187,为,0
sent3188,政,0
sent3189,府,0
sent3190,及,0
sent3191,各,0
sent3192,级,0
sent3193,各,0
sent3194,类,0
sent3195,学,0
sent3196,校,0
sent3197,制,0
sent3198,定,0
sent3199,相,0
sent3200,关,0
sent3201,政,0
sent3202,策,0
sent3203,方,0
sent3204,针,0
sent3205,提,0
sent3206,供,0
sent3207,理,0
sent3208,论,0
sent3209,依,0
sent3210,据,0
sent3211,，,0
sent3212,为,0
sent3213,一,0
sent3214,线,0
sent3215,教,0
sent3216,师,0
sent3217,和,0
sent3218,学,0
sent3219,生,0
sent3220,开,0
sent3221,展,0
sent3222,在,0
sent3223,线,0
sent3224,教,0
sent3225,学,0
sent3226,提,0
sent3227,供,0
sent3228,操,0
sent3229,作,0
sent3230,指,0
sent3231,南,0
sent3232,，,0
sent3233,为,0
sent3234,相,0
sent3235,关,0
sent3236,企,0
sent3237,业,0
sent3238,、,0
sent3239,家,0
sent3240,庭,0
sent3241,、,0
sent3242,社,0
sent3243,会,0
sent3244,等,0
sent3245,多,0
sent3246,方,0
sent3247,参,0
sent3248,与,0
sent3249,和,0
sent3250,支,0
sent3251,持,0
sent3252,在,0
sent3253,线,0
sent3254,教,0
sent3255,学,0
sent3256,提,0
sent3257,供,0
sent3258,思,0
sent3259,路,0
sent3260,和,0
sent3261,方,0
sent3262,法,0
sent3263,。,0
sent41,谢,8
sent42,幼,88
sent43,如,88
sent44,，,0
sent45,邱,8
sent46,艺,88
sent47,，,0
sent48,黄,8
sent49,瑜,88
sent410,玲,88
sent411,，,0
sent412,王,8
sent413,芹,88
sent414,磊,0
sent415,于,0
sent416,2,1
sent417,0,11
sent418,2,11
sent419,0,11
sent420,年,11
sent421,0,11
sent422,3,11
sent423,月,11
sent424,2,11
sent425,6,11
sent426,日,11
sent427,发,0
sent428,表,0
sent429,了,0
sent430,：,0
sent431,疫,0
sent432,情,0
sent433,防,0
sent434,控,0
sent435,期,0
sent436,间,0
sent437,“,0
sent438,停,0
sent439,课,0
sent440,不,0
sent441,停,0
sent442,学,0
sent443,”,0
sent444,在,17
sent445,线,170
sent446,教,170
sent447,学,170
sent448,方,0
sent449,式,0
sent450,的,0
sent451,特,0
sent452,征,0
sent453,、,0
sent454,问,0
sent455,题,0
sent456,与,0
sent457,创,0
sent458,新,0
sent459,。,0
sent51,为,0
sent52,防,0
sent53,控,0
sent54,新,0
sent55,型,0
sent56,冠,0
sent57,状,0
sent58,病,0
sent59,毒,0
sent510,肺,0
sent511,炎,0
sent512,疫,0
sent513,情,0
sent514,，,0
sent515,教,14
sent516,育,140
sent517,部,140
sent518,倡,0
sent519,议,0
sent520,中,0
sent521,小,0
sent522,学,0
sent523,延,0
sent524,期,0
sent525,开,0
sent526,学,0
sent527,，,0
sent528,利,0
sent529,用,0
sent530,网,0
sent531,络,0
sent532,平,0
sent533,台,0
sent534,开,0
sent535,展,0
sent536,在,0
sent537,线,0
sent538,教,0
sent539,学,0
sent540,，,0
sent541,“,0
sent542,停,0
sent543,课,0
sent544,不,0
sent545,停,0
sent546,学,0
sent547,”,0
sent548,，,0
sent549,在,18
sent550,线,180
sent551,教,180
sent552,育,180
sent553,成,0
sent554,为,0
sent555,全,0
sent556,社,0
sent557,会,0
sent558,关,0
sent559,注,0
sent560,的,0
sent561,焦,0
sent562,点,0
sent563,话,0
sent564,题,0
sent565,。,0
sent61,研,0
sent62,究,0
sent63,以,0
sent64,在,17
sent65,线,170
sent66,教,170
sent67,育,170
sent68,基,0
sent69,本,0
sent610,原,0
sent611,理,0
sent612,和,0
sent613,教,9
sent614,学,99
sent615,论,99
sent616,为,0
sent617,理,0
sent618,论,0
sent619,依,0
sent620,据,0
sent621,，,0
sent622,结,0
sent623,合,0
sent624,在,0
sent625,线,0
sent626,教,0
sent627,学,0
sent628,方,0
sent629,式,0
sent630,的,0
sent631,内,0
sent632,涵,0
sent633,与,0
sent634,影,0
sent635,响,0
sent636,因,0
sent637,素,0
sent638,，,0
sent639,根,0
sent640,据,0
sent641,教,14
sent642,育,140
sent643,部,140
sent644,有,0
sent645,关,0
sent646,文,0
sent647,件,0
sent648,精,0
sent649,神,0
sent650,，,0
sent651,构,0
sent652,建,0
sent653,了,0
sent654,疫,1
sent655,情,11
sent656,防,11
sent657,控,11
sent658,期,11
sent659,间,11
sent660,在,0
sent661,线,0
sent662,教,0
sent663,学,0
sent664,方,0
sent665,式,0
sent666,分,0
sent667,析,0
sent668,模,0
sent669,型,0
sent670,，,0
sent671,对,0
sent672,来,0
sent673,自,0
sent674,全,3
sent675,国,33
sent676,各,33
sent677,地,33
sent678,的,0
sent679,“,0
sent680,停,17
sent681,课,170
sent682,不,170
sent683,停,170
sent684,学,170
sent685,”,0
sent686,教,0
sent687,学,0
sent688,案,0
sent689,例,0
sent690,进,0
sent691,行,0
sent692,系,0
sent693,统,0
sent694,分,0
sent695,析,0
sent696,，,0
sent697,总,0
sent698,结,0
sent699,形,0
sent6100,成,0
sent6101,了,0
sent6102,在,0
sent6103,线,0
sent6104,同,0
sent6105,步,0
sent6106,直,0
sent6107,播,0
sent6108,教,0
sent6109,学,0
sent6110,、,0
sent6111,在,0
sent6112,线,0
sent6113,课,0
sent6114,程,0
sent6115,异,0
sent6116,步,0
sent6117,教,0
sent6118,学,0
sent6119,、,0
sent6120,在,0
sent6121,线,0
sent6122,双,0
sent6123,师,0
sent6124,协,0
sent6125,同,0
sent6126,教,0
sent6127,学,0
sent6128,和,0
sent6129,在,0
sent6130,线,0
sent6131,混,0
sent6132,合,0
sent6133,多,0
sent6134,元,0
sent6135,教,0
sent6136,学,0
sent6137,四,0
sent6138,类,0
sent6139,典,0
sent6140,型,0
sent6141,“,0
sent6142,停,17
sent6143,课,170
sent6144,不,170
sent6145,停,170
sent6146,学,170
sent6147,”,0
sent6148,在,0
sent6149,线,0
sent6150,教,0
sent6151,学,0
sent6152,方,0
sent6153,式,0
sent6154,，,0
sent6155,同,0
sent6156,时,0
sent6157,指,0
sent6158,出,0
sent6159,其,0
sent6160,主,0
sent6161,要,0
sent6162,特,0
sent6163,征,0
sent6164,。,0
sent71,研,0
sent72,究,0
sent73,还,0
sent74,发,0
sent75,现,0
sent76,“,0
sent77,停,17
sent78,课,170
sent79,不,170
sent710,停,170
sent711,学,170
sent712,”,0
sent713,在,0
sent714,线,0
sent715,教,0
sent716,学,0
sent717,存,0
sent718,在,0
sent719,对,0
sent720,“,0
sent721,互,17
sent722,联,170
sent723,网,170
sent724,+,170
sent725,教,170
sent726,育,170
sent727,”,0
sent728,认,0
sent729,识,0
sent730,错,0
sent731,位,0
sent732,、,0
sent733,在,0
sent734,线,0
sent735,教,0
sent736,学,0
sent737,创,0
sent738,新,0
sent739,的,0
sent740,理,0
sent741,论,0
sent742,指,0
sent743,导,0
sent744,匮,0
sent745,乏,0
sent746,、,0
sent747,条,0
sent748,件,0
sent749,保,0
sent750,障,0
sent751,仍,0
sent752,需,0
sent753,持,0
sent754,续,0
sent755,优,0
sent756,化,0
sent757,、,0
sent758,政,0
sent759,策,0
sent760,机,0
sent761,制,0
sent762,有,0
sent763,待,0
sent764,不,0
sent765,断,0
sent766,完,0
sent767,善,0
sent768,等,0
sent769,亟,0
sent770,待,0
sent771,解,0
sent772,决,0
sent773,的,0
sent774,问,0
sent775,题,0
sent776,，,0
sent777,并,0
sent778,据,0
sent779,此,0
sent780,提,0
sent781,出,0
sent782,推,0
sent783,动,0
sent784,在,0
sent785,线,0
sent786,教,0
sent787,学,0
sent788,方,0
sent789,式,0
sent790,创,0
sent791,新,0
sent792,的,0
sent793,关,0
sent794,键,0
sent795,措,0
sent796,施,0
sent797,。,0
sent81,研,0
sent82,究,0
sent83,构,0
sent84,建,0
sent85,的,0
sent86,疫,1
sent87,情,11
sent88,防,11
sent89,控,11
sent810,期,11
sent811,间,11
sent812,“,0
sent813,停,17
sent814,课,170
sent815,不,170
sent816,停,170
sent817,学,170
sent818,”,0
sent819,在,0
sent820,线,0
sent821,教,0
sent822,学,0
sent823,方,0
sent824,式,0
sent825,分,0
sent826,析,0
sent827,模,0
sent828,型,0
sent829,具,0
sent830,有,0
sent831,强,0
sent832,调,0
sent833,“,0
sent834,互,17
sent835,联,170
sent836,网,170
sent837,+,170
sent838,教,170
sent839,育,170
sent840,”,0
sent841,思,0
sent842,维,0
sent843,、,0
sent844,体,0
sent845,现,0
sent846,疫,1
sent847,情,11
sent848,防,11
sent849,控,11
sent850,期,11
sent851,间,11
sent852,教,0
sent853,育,0
sent854,需,0
sent855,求,0
sent856,、,0
sent857,尊,0
sent858,重,0
