sent11,北,14
sent12,京,140
sent13,师,140
sent14,范,140
sent15,大,140
sent16,学,140
sent17,未,140
sent18,来,140
sent19,教,140
sent110,育,140
sent111,高,140
sent112,精,140
sent113,尖,140
sent114,创,140
sent115,新,140
sent116,中,140
sent117,心,140
sent118,研,0
sent119,究,0
sent120,了,0
sent121,一,0
sent122,套,0
sent123,全,0
sent124,面,0
sent125,表,0
sent126,征,0
sent127,学,0
sent128,习,0
sent129,者,0
sent130,特,0
sent131,征,0
sent132,的,0
sent133,数,0
sent134,据,0
sent135,模,0
sent136,型,0
sent137,以,0
sent138,及,0
sent139,区,0
sent140,域,0
sent141,教,0
sent142,育,0
sent143,数,0
sent144,据,0
sent145,挖,0
sent146,掘,0
sent147,与,0
sent148,分,0
sent149,析,0
sent150,模,0
sent151,型,0
sent152,，,0
sent153,开,0
sent154,发,0
sent155,了,0
sent156,一,0
sent157,个,0
sent158,促,0
sent159,进,0
sent160,学,0
sent161,生,0
sent162,个,0
sent163,性,0
sent164,发,0
sent165,展,0
sent166,的,0
sent167,教,0
sent168,育,0
sent169,公,0
sent170,共,0
sent171,服,0
sent172,务,0
sent173,平,0
sent174,台,0
sent175,，,0
sent176,形,0
sent177,成,0
sent178,了,0
sent179,一,0
sent180,套,0
sent181,用,0
sent182,大,0
sent183,数,0
sent184,据,0
sent185,改,0
sent186,进,0
sent187,区,0
sent188,域,0
sent189,教,0
sent190,育,0
sent191,质,0
sent192,量,0
sent193,的,0
sent194,解,0
sent195,决,0
sent196,方,0
sent197,案,0
sent198,，,0
sent199,并,0
sent1100,在,0
sent1101,北,0
sent1102,京,0
sent1103,市,0
sent1104,的,0
sent1105,通,0
sent1106,州,0
sent1107,区,0
sent1108,成,0
sent1109,功,0
sent1110,开,0
sent1111,展,0
sent1112,了,0
sent1113,实,0
sent1114,践,0
sent1115,，,0
sent1116,取,0
sent1117,得,0
sent1118,了,0
sent1119,良,0
sent1120,好,0
sent1121,的,0
sent1122,效,0
sent1123,果,0
sent1124,。,0
sent21,郑,8
sent22,旭,88
sent23,东,88
sent24,，,0
sent25,王,8
sent26,美,88
sent27,倩,88
sent28,于,0
sent29,2,1
sent210,0,11
sent211,1,11
sent212,8,11
sent213,年,11
sent214,0,11
sent215,1,11
sent216,月,11
sent217,1,11
sent218,5,11
sent219,日,11
sent220,发,0
sent221,表,0
sent222,了,0
sent223,：,0
sent224,学,0
sent225,习,0
sent226,科,0
sent227,学,0
sent228,：,0
sent229,百,0
sent230,年,0
sent231,回,0
sent232,顾,0
sent233,与,0
sent234,前,0
sent235,瞻,0
sent236,。,0
sent31,文,0
sent32,章,0
sent33,基,0
sent34,于,0
sent35,历,0
sent36,史,0
sent37,与,0
sent38,逻,0
sent39,辑,0
sent310,同,0
sent311,一,0
sent312,的,0
sent313,方,0
sent314,法,0
sent315,论,0
sent316,，,0
sent317,对,0
sent318,百,0
sent319,余,0
sent320,年,0
sent321,来,0
sent322,的,0
sent323,学,0
sent324,习,0
sent325,研,0
sent326,究,0
sent327,进,0
sent328,行,0
sent329,了,0
sent330,回,0
sent331,顾,0
sent332,与,0
sent333,前,0
sent334,瞻,0
sent335,。,0
sent41,研,0
sent42,究,0
sent43,发,0
sent44,现,0
sent45,：,0
sent46,在,0
sent47,教,0
sent48,育,0
sent49,研,0
sent410,究,0
sent411,中,0
sent412,坚,0
sent413,定,0
sent414,贯,0
sent415,彻,0
sent416,心,0
sent417,理,0
sent418,学,0
sent419,的,0
sent420,方,0
sent421,法,0
