sent11,王,8
sent12,小,88
sent13,雪,88
sent14,，,0
sent15,刘,8
sent16,炬,88
sent17,红,88
sent18,，,0
sent19,陈,8
sent110,蕙,88
sent111,若,88
sent112,，,0
sent113,崔,8
sent114,国,88
sent115,强,88
sent116,，,0
sent117,王,8
sent118,维,88
sent119,于,0
sent120,2,1
sent121,0,11
sent122,1,11
sent123,6,11
sent124,年,11
sent125,0,11
sent126,1,11
sent127,月,11
sent128,1,11
sent129,5,11
sent130,日,11
sent131,发,0
sent132,表,0
sent133,了,0
sent134,：,0
sent135,为,0
sent136,学,0
sent137,习,0
sent138,加,0
sent139,速,0
sent140,：,0
sent141,向,0
sent142,未,0
sent143,来,0
sent144,冲,0
sent145,刺,0
sent146,—,0
sent147,—,0
sent148,A,0
sent149,E,0
sent150,C,0
sent151,T,0
sent152,2,0
sent153,0,0
sent154,1,0
sent155,5,0
sent156,年,0
sent157,会,0
sent158,评,0
sent159,述,0
sent160,与,0
sent161,思,0
sent162,考,0
sent163,。,0
sent21,2,1
sent22,0,11
sent23,1,111
sent24,5,11
sent25,年,11
sent26,美,6
sent27,国,66
sent28,教,66
sent29,育,66
sent210,传,66
sent211,播,66
sent212,与,66
sent213,技,66
sent214,术,66
sent215,协,66
sent216,会,66
sent217,（,0
sent218,A,14
sent219,E,140
sent220,C,140
sent221,T,140
sent222,）,0
sent223,国,66
sent224,际,66
sent225,年,66
sent226,会,66
sent227,，,0
sent228,于,0
sent229,1,1
sent230,1,11
sent231,月,11
sent232,3,11
sent233,日,11
sent234,至,11
sent235,7,11
sent236,日,11
sent237,在,0
sent238,印,3
sent239,第,33
sent240,安,33
sent241,纳,33
sent242,州,33
sent243,的,0
sent244,印,3
sent245,第,33
sent246,安,33
sent247,纳,33
sent248,博,33
sent249,利,33
sent250,市,33
sent251,召,0
sent252,开,0
sent253,。,0
sent31,年,0
sent32,会,0
sent33,的,0
sent34,主,0
sent35,题,0
sent36,是,0
sent37,“,0
sent38,为,0
sent39,学,0
sent310,习,0
sent311,加,0
sent312,速,0
sent313,：,0
sent314,向,0
sent315,未,0
sent316,来,0
sent317,冲,0
sent318,刺,0
sent319,”,0
sent320,（,0
sent321,A,0
sent322,c,0
sent323,c,0
sent324,e,0
sent325,l,0
sent326,e,0
sent327,r,0
sent328,a,0
sent329,t,0
sent330,e,0
sent331,L,0
sent332,e,0
sent333,a,0
sent334,r,0
sent335,n,0
sent336,i,0
sent337,n,0
sent338,g,0
sent339,：,0
